document_id,ch_name,ch_abstract,keywords,technical_cluster_id,technical_secondary_id,technical_evidence_score,technical_margin,technical_evidence,technical_semantic_score,technical_semantic_margin,technical_confidence,technical_semantic_top,application_cluster_id,application_secondary_id,application_evidence_score,application_margin,application_evidence,application_semantic_score,application_semantic_margin,application_confidence,application_semantic_top,abstract_missing,title_missing,keywords_missing,gold_quality,technical_gold_quality,application_gold_quality
ZH_0001,土地流转和社会化服务对农业全要素生产率的影响实证分析,文章基于2010—2021年中国30个省份面板数据，采用SBM模型和空间计量模型实证探究了规模经营视角下土地流转和农业社会化服务对农业全要素生产率的影响、空间溢出效应及其交互效应。研究发现：(1)2010—2021年，全国层面和省级层面农业全要素生产率均呈现增长态势。(2)土地流转和农业社会化服务均能显著促进农业全要素生产率提升，且两者交互项系数显著为正，在效率提升过程中是“相得益彰”的共赢关系。(3)土地流转和农业社会化服务均具有显著正向空间溢出效应，能够促进邻近地区农业全要素生产率提升。据此，提出要推动农业社会化服务体系和土地流转体系协同联动发展，充分发挥好农业规模经营的正向空间溢出效应，共同促进农业生产提质增效。,"['土地流转', '农业社会化服务', '农业全要素生产率', '空间溢出效应']",T42,T47,2.0,0.73577186849381,摘要:面板数据；摘要:计量模型,0.1725381870088302,0.1126562035272142,0.731111111111111,T42,A42,A12,15.0,0.7439088585517702,标题:农业；关键词:农业；摘要:农业；标题:土地流转；关键词:土地流转；摘要:土地流转,0.3121514687159576,0.1707775610840732,0.98,A42,False,False,False,medium,medium,high
ZH_0002,江苏省宅基地退出影响因素及其分区治理,文章基于2018—2022年江苏省6754户的农户数据，采用空间自相关模型分析农户宅基地退出意愿的空间特征，采用Logistic和门槛模型剖析风险承载力对农户宅基地退出意愿的影响，在划定宅基地退出分区的同时提出因地制宜的治理方案。结果表明：(1)主观规范、行为态度和知觉行为控制对农户意愿有正向作用。(2)风险承载力对农户意愿存在双门槛效应。(3)结合农户意愿空间相关性与风险承载力门槛效应，确定核心优选区、重点改革区、重点调节区、适度改革区和综合改革区。其中，淮安、宿迁为核心优选区，农户意愿空间集聚，风险承载力适中，应为改革示范区；连云港、扬州与泰州为重点改革区，应强化地区联动，促进农户意愿的空间扩散；南通作为重点调节区，应防范农户意愿的回流效应；南京、镇江、常州、无锡与苏州为适度改革区，应加强政策引导，提升农户意愿；徐州、盐城为综合改革区，需完善农村保障机制，加强风险承载力。,"['宅基地', '农户意愿', '风险承载力', '分区', '农村保障机制', '治理对策']",T48,T42,5.5,0.4762199690864176,摘要:空间自相关；摘要:GIS；标题:分区治理,0.2432203502176283,0.1288439350328532,0.9255555555555556,T48,A42,A24,15.5,0.7474125169390433,关键词:农村；摘要:农村；标题:宅基地；关键词:宅基地；摘要:宅基地；关键词:农户；摘要:农户,0.353441317393019,0.195803692421738,0.98,A42,False,False,False,high,high,high
ZH_0003,三大城市群数字技术专利创新网络演化比较研究,文章基于2010—2020年京津冀、长三角和珠三角三大城市群的数字技术专利数据，综合运用社会网络分析和面板负二项回归模型等方法，比较分析了三大城市群数字技术创新网络的时空演化和影响因素。研究发现：(1)三大城市群数字技术创新网络在主体和城市层面上均呈现网络规模不断扩大、网络结构趋于松散的共性特征，而在主体关联方面则呈现内向化特征，依赖组织间的“隶属关系”。(2)三大城市群数字技术创新网络具有区域分异性，主要体现在城市网络的合作尺度和主体合作模式等方面。其中，京津冀和长三角城市群以全国范围的合作为主，珠三角城市群以本地合作为主；主体合作模式方面，京津冀城市群的国有企业在塑造网络中发挥着重要作用，长三角城市群中民营企业的创新关联作用更强，而珠三角城市群则以本地民营企业合作为主，同时外部高校与本地企业的产学研合作在早期阶段也发挥了关键作用。(3)数字技术可以有效突破地理距离的限制，资本等传统生产要素是数字技术合作网络的重要推手。,"['数字技术专利', '创新网络', '多维邻近性', '空间尺度', '资本要素', '长三角', '珠三角', '京津冀']",T43,T44,12.5,0.7202818505956465,摘要:社会网络分析；标题:创新网络；关键词:创新网络；摘要:创新网络；摘要:合作网络；关键词:多维邻近,0.4791594054291497,0.4134417899689037,0.98,T43,A40,A39,12.0,-0.2013565024266219,摘要:技术创新；标题:专利创新；标题:创新网络；关键词:创新网络；摘要:创新网络,0.413443108207818,-0.0356633290213256,0.8,A39,False,False,False,high,high,high
ZH_0004,中国省域共同富裕水平测度、时空分异与障碍因素,测度中国共同富裕发展水平并分析其时空分异特征与障碍因素，能够为扎实推动共同富裕提供量化支撑。文章从富裕程度、共享程度、可持续性3个维度构建了包含24个指标的中国共同富裕综合评价指标体系，采用纵横向拉开档次法测度2013—2021年中国共同富裕水平。同时，基于Dagum基尼系数及其分解方法、核密度估计以及莫兰指数对中国共同富裕时空分异特征进行分析。最后运用障碍度模型，诊断影响中国共同富裕水平提高的障碍因子。结果表明：(1)样本期内中国共同富裕水平稳步提高，总体呈现“东部>东北>中部>西部”及“南强北弱”的空间发展格局；以各维度中位数为划分标准，可将各省份划分为“全面领先型”“持续发展型”“可持续引领型”“富裕引领型”“共享引领型”及“相对滞后型”6种发展模式。(2)中国共同富裕水平整体差异不断缩小，不同地理分区共同富裕水平的动态演进特征差异较大。(3)全国、南方地区、北方地区存在“高—高”“低—低”的聚集式发展格局，且中国共同富裕水平具有较高的空间稳定性。(4)影响共同富裕水平提高的主要障碍因子涉及创新产出、法治环境、收入水平、分配结构、创新环境、生态保护及城市基础设施建设等诸多方面。,"['共同富裕', '时空分异', '障碍因素', '高质量发展']",T44,T41,2.0,0.0287443770323707,摘要:障碍度模型；摘要:Dagum基尼,0.3640029935902658,0.2053169788026477,0.6227299258467189,T44,A41,A46,7.5,0.6638304583171182,标题:共同富裕；关键词:共同富裕；摘要:共同富裕,0.3718901204061252,0.284503273693702,0.98,A41,False,False,False,medium,medium,high
ZH_0005,数字基础设施与中国城市的空间重构,数字技术为我国经济发展注入了新动能，而数字经济带动城市高质量发展更离不开数字基础设施的支撑。文章从宏观视角出发，基于中国263个地级及以上城市2002—2020年的样本数据，从中心人口密度、人口密度梯度和多中心指数维度探讨了数字基础设施发展水平对城市空间结构动态变化、不同行业企业选址异质性及其影响因素。研究发现：(1)数字基础设施的改善推动了中心城区人口密集程度的上升。这表现为CBD附近人口的密集化，同时人口密度随距离递减的速度加快，表明数字基础设施的扩展为城市中心带来更强的内聚动力，使得该区域更加紧凑。(2)尽管核心区域更为紧凑，但城市也在向多中心化方向发展，呈现出新兴次级中心的形成与扩散。(3)地铁作为高效便捷的公共交通方式，在一定程度上促进了分散，但这并未根本改变人口向城市中心的整体聚集倾向。城市应当因地制宜制定发展政策，缓解中心区域压力，带动城市各区域共同发展。,"['数字基础设施', '交通基础设施', '城市空间结构', '人口密度', '多中心', '集聚与分散', '地铁']",T47,T11,0.0,0.0011392782208053,,0.1021455300899351,0.0081377015771809,0.4812532060428858,T47,A40,A46,8.5,-0.1704592737270649,摘要:数字经济；标题:数字基础设施；关键词:数字基础设施；摘要:数字基础设施,0.521037892564582,0.1240486659246919,0.8600000000000001,A40,False,False,False,needs_review,needs_review,high
ZH_0007,面向新型电力系统的输电网与分布式变速抽水蓄能联合规划,针对高比例新能源场景下分布式变速抽水蓄能的容量配置及其在电网中的位置接入问题，提出了输电网和分布式变速抽水蓄能的联合规划方案。首先，考虑了各类抽水蓄能的运行和库容约束、火电机组的出力和爬坡约束以及输电网的传输能力，以分布式新能源的经济消纳为优化目标，建立了分布式变速抽水蓄能和输电网间的联合规划模型。然后，通过凸松弛方法将该模型转化为混合整数线性规划模型，以两阶段优化方法求解得到了分布式变速抽水蓄能与输电网的联合规划方案。最后，采用两个标准测试系统对比验证了所提含分布式变速抽水蓄能的联合规划相较于定速抽水蓄能的规划方案，能更好地与其他灵活性资源相协调以消纳风光可再生能源，总体上可降低约20%的成本。,"['高比例新能源', '变速抽水蓄能', '输电网', '联合规划']",T37,T32,8.5,0.6820263370498536,标题:联合规划；关键词:联合规划；摘要:联合规划；摘要:混合整数,0.3935110626884613,0.3338015671628203,0.98,T37,A35,A32,7.5,0.0197274027135552,标题:抽水蓄能；关键词:抽水蓄能；摘要:抽水蓄能,0.237603380353691,0.1409100193825366,0.8217001429849108,A34,False,False,False,high,high,high
ZH_0008,含换流器型分布式电源配电网的不对称短路电流计算方法,"为了满足配电网不对称短路计算的通用性要求，针对换流器型分布式电源(inverter based distributed generation,IBDG)不对称短路特征的多样性，研究含IBDG配电网的不对称短路电流计算方法。该方法从通用计算模型出发，根据IBDG不对称短路的正负序电流控制原理及在不同控制目标下的短路电流输出特性，结合低电压穿越和限流控制对IBDG输出不对称短路电流的具体要求，建立一种通用的、适用于多种控制目标的IBDG不对称短路正负序等效模型。基于该模型建立含IBDG配电网通用的不对称短路等效电路和计算方程，得到一种适用于多种IBDG控制目标的、配电网任意节点发生任意不对称短路的短路电流通用计算流程。最后，在一个配电网算例中对所提计算方法进行验证，结果表明了所提方法的正确性和有效性。","['配电网', '不对称短路电流计算', '换流器型分布式电源', '控制原理', '通用计算']",T49,T40,1.0,-0.6709554966286836,摘要:低电压穿越,0.1331612777595146,-0.2547241355830342,0.4755555555555555,T40,A31,A32,15.0,0.3944796737754997,标题:配电网；关键词:配电网；摘要:配电网；标题:分布式电源；关键词:分布式电源；摘要:分布式电源,0.2743787376592881,0.2462833841107129,0.98,A31,False,False,False,needs_review,needs_review,high
ZH_0009,基于非零和博弈的互联异构多微网系统电-热-碳优化调度策略,微电网规模随着新能源渗透比例的提高与日剧增，然而由于缺乏灵活的能量转移机制，针对单个微电网的低碳经济调度优化效果有限。有效利用多微网系统内部的结构差异，实现能源在空间与时间双重维度上的流动对促进新能源电力系统低碳经济发展具有重要意义。为此，该文在考虑多微网功能区差异的基础上，运用纳什谈判思想，制定了计及电、热、碳能源交易的多微网系统优化调度策略。首先，针对微网功能区差异性构建基于居民区、商业区与工业区的多微网系统运行框架；其次，根据不同功能区的负荷特性构建了计及电、热负荷可替代性的需求响应模型；最后，以纳什谈判思想为基础，结合交替方向乘子法与商业求解器达成多微网间电、热、碳互利共赢的交易策略。算例分析验证了所提方案能够在实现多微网隐私保护的前提下全面提高系统运行的低碳性与经济性。,"['多微网系统', '点对点能源交易', '碳配额交易', '需求响应', '交替方向乘子法']",T38,T37,4.5,0.0445238677827984,摘要:纳什谈判；标题:非零和博弈,0.4980890168146184,0.3180276270199891,0.7789762545610783,T38,A33,A36,8.5,-0.0023227882303318,摘要:微电网；标题:多微网；关键词:多微网；摘要:多微网,0.1004538144497132,-0.3191123529057313,0.8,A36,False,False,False,high,high,high
ZH_0010,面向构网逆变器的虚拟振荡器控制技术:统一设计框架与关键问题探讨,虚拟振荡器控制是近年来新兴的逆变器构网型控制方式，相较于下垂控制、虚拟同步发电机控制等现有构网型控制而言，其在动态响应速度与大扰动稳定性等方面具有优势。首先基于已有研究介绍了虚拟振荡器控制的基本原理及现有类型，接着针对虚拟振荡器设计目前缺乏普适性的问题提出了虚拟振荡器控制的统一设计框架及详细设计步骤，并以自行设计的两类虚拟振荡器为例，通过时域仿真验证了所提设计框架的可行性；最后从功率调度能力、抗扰动稳定运行能力以及实际应用能力3方面针对目前限制虚拟振荡器控制技术发展的关键问题进行了梳理与探讨，并给出了解决思路与未来的研究方向。,"['虚拟振荡器', '构网逆变器', '逆变器控制', '稳定性', '统一设计框架']",T49,T19,8.5,0.7607073366755545,摘要:下垂控制；标题:虚拟振荡器；关键词:虚拟振荡器；摘要:虚拟振荡器,0.3873344417496503,0.2907666905396754,0.98,T49,A38,A49,9.5,0.7826662414928146,标题:逆变器；关键词:逆变器；摘要:逆变器；摘要:构网型；摘要:下垂控制,0.551998056076393,0.4476160106629616,0.98,A38,False,False,False,high,high,high
ZH_0013,构网型下垂控制中虚拟阻抗的作用、改进及研究前景分析,随着新型电力系统建设进程的加速，新能源等电力电子化电源在系统中渗透率不断提高，电网强度随之减弱，系统安全性受到挑战。部分变流器亟需采用构网型控制，而下垂控制就是一种经典的构网型控制策略；作为对下垂控制策略的有效改进手段，虚拟阻抗技术受到广泛关注。在国内外研究人员共同推动下，虚拟阻抗技术目前已取得较为丰富的理论研究及实践成果，具有广阔的应用前景。围绕虚拟阻抗在构网型下垂控制中的主要定位及作用机理进行了分析，对虚拟阻抗的典型改进方法和发展现状进行了梳理总结，并结合目前的研究进展及趋势，对虚拟阻抗技术的研究前景、未来可能面临和需要解决的关键问题进行了分析、探讨和研判。,"['虚拟阻抗', '构网型', '下垂控制', '作用机理', '研究前景']",T49,T06,8.5,0.4023849981055103,摘要:控制策略；标题:下垂控制；关键词:下垂控制；摘要:下垂控制,0.4455613152613352,0.4540104906696114,0.98,T49,A38,A20,16.0,0.7776893732840224,标题:构网型；关键词:构网型；摘要:构网型；标题:下垂控制；关键词:下垂控制；摘要:下垂控制；摘要:变流器,0.5306591598598108,0.412066952028732,0.98,A38,False,False,False,high,high,high
